cnpj,optante_simples,optante_simei
32387970000188,true,true
32400943000106,true,true
32416468000158,true,true
32456057000196,true,true
32497995000134,true,true
32518360000176,true,true
32521604000170,true,true
32607211000183,true,true
32611715000177,true,true
32661533000100,true,true
32720033000100,true,true
32752260000100,true,true
32770159000181,true,true
32777540000172,true,true
32851583000150,true,true
32868808000181,true,true
32982632000194,true,true
33036844000141,true,true
33082973000176,true,true
33086427000103,true,true
33100092000130,true,true
33106609000107,true,true
33151745000100,true,true
33175595000175,true,true
33194841000136,true,true
33244643000130,true,true
33447687000167,true,true
33517906000137,true,true
33518179000122,true,true
33544071000104,true,true
33713253000161,true,true
33766881000105,true,true
33788888000128,true,true
33881162000135,true,true
33969500000195,true,true
34000723000102,true,true
34051200000195,true,true
34163315000171,true,true
34235461000165,true,true
34344867000186,true,true
34370150000109,true,true
34374002000162,true,true
34423492000140,true,true
34447894000184,true,true
34666126000111,true,true
34669969000171,true,true
34734799000161,true,true
34754951000178,true,true
34781214000164,true,true
34872393000145,true,true
34897040000108,true,true
34994255000139,true,true
35042909000197,true,true
35103049000154,true,true
35103149000180,true,true
35117880000165,true,true
35121228000114,true,true
35140795000118,true,true
35223370000172,true,true
35449713000111,true,true
35455956000162,true,true
35461364000153,true,true
35529682000109,true,true
35611630000187,true,true
35718776000126,true,true
35747784000109,true,true
35753914000108,true,true
35777005000100,true,true
35801739000187,true,true
35807135000148,true,true
35915730000105,true,true
35925018000189,true,true
35976151000164,true,true
35984601000160,true,true
35997874000140,true,true
36060461000105,true,true
36066268000173,true,true
36148119000153,true,true
36160981000181,true,true
36205849000149,true,true
36354573000160,true,true
36377454000123,true,true
36385166000110,true,true
36447367000103,true,true
36473116000195,true,true
36513419000194,true,true
36518293000140,true,true
36524322000187,true,true
36568743000100,true,true
36577022000166,true,true
36620480000130,true,true
36728795000104,true,true
36793106000137,true,true
36813417000110,true,true
36820585000133,true,true
36859022000159,true,true
36881754000145,true,true
36884523000195,true,true
36904163000146,true,true
36925627000109,true,true
36939518000132,true,true
36991050000125,true,true
36998786000125,true,true
37022481000146,true,true
37027527000110,true,true
37040001000170,true,true
37055710000129,true,true
37093862000116,true,true
37126058000196,true,true
37127312000170,true,true
37159402000143,true,true
37192123000181,true,true
37218665000186,true,true
37240693000108,true,true
37243951000100,true,true
37246213000108,true,true
37254375000198,true,true
37261916000105,true,true
37262203000166,true,true
37281926000102,true,true
37339505000195,true,true
37343699000100,true,true
37365546000156,true,true
37368373000120,true,true
37382569000179,true,true
37519553000165,true,true
37542882000127,true,true
37571987000104,true,true
37572599000148,true,true
37593501000139,true,true
37594923000129,true,true
37601874000104,true,true
37637361000153,true,true
37653613000138,true,true
37678367000179,true,true
37779554000149,true,true
37783652000150,true,true
37827123000100,true,true
37828414000113,true,true
37888365000104,true,true
37918066000175,true,true
37922447000128,true,true
37926887000153,true,true
38076078000162,true,true
38135371000153,true,true
38167739000165,true,true
38198176000172,true,true
38221963000198,true,true
38251314000130,true,true
38253800000197,true,true
38259645000116,true,true
38291149000140,true,true
38337782000121,true,true
38440795000121,true,true
38462118000104,true,true
38925712000194,true,true
39231926000123,true,true
39234361000138,true,true
39283617000105,true,true
39343227000175,true,true
39346007000103,true,true
39365621000104,true,true
39371066000123,true,true
39427069000131,true,true
39429015000105,true,true
39433577000122,true,true
39474578000115,true,true
39477280000169,true,true
39494735000154,true,true
39508546000193,true,true
39515525000103,true,true
39530469000178,true,true
39537209000124,true,true
39573659000172,true,true
39621506000153,true,true
39681062000141,true,true
39684749000130,true,true
39691141000133,true,true
39719664000140,true,true
39743826000186,true,true
39783520000153,true,true
39795698000114,true,true
39855378000102,true,true
39858359000130,true,true
39966927000116,true,true
39996140000105,true,true
40002262000100,true,true
40037148000115,true,true
40054994000143,true,true
40060588000193,true,true
40117222000103,true,true
40121943000197,true,true
40123725000191,true,true
40138997000165,true,true
40186644000130,true,true
40199448000109,true,true
40215169000183,true,true
40215594000172,true,true
40247089000100,true,true
40303746000199,true,true
40305795000160,true,true
40313533000148,true,true
40371847000105,true,true
40402773000119,true,true
40413670000154,true,true
40453811000162,true,true
40467068000108,true,true
40518944000170,true,true
40527629000109,true,true
40531586000135,true,true
40536764000110,true,true
40542715000190,true,true
40717024000180,true,true
40739603000124,true,true
40818249000123,true,true
40819242000126,true,true
40854142000130,true,true
40873591000126,true,true
40889444000144,true,true
40934919000177,true,true
40959681000134,true,true
40962046000106,true,true
40963201000109,true,true
40975224000133,true,true
40985762000109,true,true
40994073000160,true,true
41029409000118,true,true
41031344000145,true,true
41045161000189,true,true
41059735000178,true,true
41193127000151,true,true
41194860000190,true,true
41199822000120,true,true
41205237000196,true,true
41217577000137,true,true
41225559000105,true,true
41268311000113,true,true
41336780000122,true,true
41355006000169,true,true
41358465000104,true,true
41363259000184,true,true
41376569000133,true,true
41380009000152,true,true
41383909000153,true,true
41391139000190,true,true
41423305000193,true,true
41480704000196,true,true
41495989000139,true,true
41524220000100,true,true
41527017000189,true,true
41533473000131,true,true
41592651000103,true,true
41613678000127,true,true
41651038000101,true,true
41658327000132,true,true
41658437000102,true,true
41740552000113,true,true
41746591000128,true,true
41797172000115,true,true
41827167000108,true,true
41889920000190,true,true
41902401000114,true,true
41911184000129,true,true
41924145000166,true,true
41939139000182,true,true
41951889000170,true,true
41952716000176,true,true
41966989000170,true,true
42037266000159,true,true
42052475000171,true,true
42065783000131,true,true
42133284000134,true,true
42138106000104,true,true
42150808000103,true,true
42154447000165,true,true
42277967000165,true,true
42298835000110,true,true
42347652000147,true,true
42353402000110,true,true
42418514000101,true,true
42440015000110,true,true
42469027000178,true,true
42492768000170,true,true
42508975000175,true,true
42557175000144,true,true
42609477000119,true,true
42615001000190,true,true
42644990000140,true,true
42652242000100,true,true
42681062000156,true,true
42684870000177,true,true
42701282000102,true,true
42724233000187,true,true
42726341000199,true,true
42749016000141,true,true
42768926000171,true,true
42769597000183,true,true
42816893000198,true,true
42889186000121,true,true
42899413000108,true,true
42909780000137,true,true
42930846000170,true,true
42944128000153,true,true
42998079000131,true,true
43008292000111,true,true
43027512000154,true,true
43035035000179,true,true
43051918000172,true,true
43074446000173,true,true
43086604000105,true,true
43110471000165,true,true
43178336000151,true,true
43179545000110,true,true
43210083000156,true,true
43236748000109,true,true
43307146000197,true,true
43309527000105,true,true
43320827000195,true,true
43418943000141,true,true
43452649000156,true,true
43459367000180,true,true
43484721000127,true,true
43495683000108,true,true
43525586000110,true,true
43567987000133,true,true
43568241000144,true,true
43649204000160,true,true
43721308000139,true,true
43729366000109,true,true
43772835000172,true,true
43805377000120,true,true
43819842000182,true,true
43832487000181,true,true
43922986000160,true,true
44011516000107,true,true
44012224000199,true,true
44057620000132,true,true
44068535000170,true,true
44222128000175,true,true
44224549000135,true,true
44234957000178,true,true
44255477000193,true,true
44287189000110,true,true
44319446000159,true,true
44320889000160,true,true
44329570000103,true,true
44343413000144,true,true
44421167000100,true,true
44427811000149,true,true
44429572000166,true,true
44434907000134,true,true
44451525000119,true,true
44464896000135,true,true
44467705000199,true,true
44488626000164,true,true
44523828000108,true,true
44525057000180,true,true
44622588000190,true,true
44652316000133,true,true
44683194000142,true,true
44687306000133,true,true
44707892000130,true,true
44715398000118,true,true
44751157000124,true,true
44777669000160,true,true
44781420000128,true,true
44788193000162,true,true
44792453000173,true,true
44793207000136,true,true
44812526000141,true,true
44832660000104,true,true
44849449000102,true,true
44881709000119,true,true
44883768000126,true,true
44893009000144,true,true
44910296000153,true,true
44924038000126,true,true
44938632000176,true,true
44961867000189,true,true
44964744000100,true,true
44998918000147,true,true
45064723000192,true,true
45076383000110,true,true
45088082000106,true,true
45199535000171,true,true
45233501000156,true,true
45270029000121,true,true
45295990000170,true,true
45335345000134,true,true
45356070000115,true,true
45381278000194,true,true
45463069000190,true,true
45489136000145,true,true
45496515000162,true,true
45503234000190,true,true
45602565000187,true,true
45608736000185,true,true
45651673000140,true,true
45664857000144,true,true
45674845000109,true,true
45724444000108,true,true
45744105000193,true,true
45753974000184,true,true
45759071000100,true,true
45769951000168,true,true
45817462000134,true,true
45820937000141,true,true
45821439000113,true,true
45829557000178,true,true
45834796000116,true,true
45843282000127,true,true
45849108000191,true,true
45895348000122,true,true
45948541000184,true,true
45961340000117,true,true
45982086000133,true,true
46019339000130,true,true
46033728000110,true,true
46053964000107,true,true
46054172000149,true,true
46057521000186,true,true
46072985000161,true,true
46079746000133,true,true
46085750000104,true,true
46157353000109,true,true
46175282000169,true,true
46208825000105,true,true
46222157000162,true,true
46222635000134,true,true
46282963000126,true,true
46287179000100,true,true
46314052000133,true,true
46377211000149,true,true
46469132000168,true,true
46489404000191,true,true
46491778000141,true,true
46543482000127,true,true
46642420000172,true,true
46661569000107,true,true
46680838000174,true,true
46683088000194,true,true
46685877000164,true,true
46741549000138,true,true
46766076000123,true,true
46772833000171,true,true
46776783000109,true,true
46856583000158,true,true
46907534000105,true,true
46915643000166,true,true
46932824000109,true,true
46933642000144,true,true
46939454000123,true,true
46948615000145,true,true
46969301000129,true,true
47031795000169,true,true
47061354000100,true,true
47114614000168,true,true
47180524000175,true,true
47194954000146,true,true
47208066000135,true,true
47208736000113,true,true
47209179000155,true,true
47248782000146,true,true
47250265000101,true,true
47281701000100,true,true
47346379000150,true,true
47352569000180,true,true
47407243000102,true,true
47426665000125,true,true
47472319000183,true,true
47487123000162,true,true
47509988000182,true,true
47550032000124,true,true
47581515000196,true,true
47592065000137,true,true
47600057000195,true,true
47626611000103,true,true
47652845000125,true,true
47662015000189,true,true
47715338000193,true,true
47720426000183,true,true
47741944000183,true,true
47773729000164,true,true
47790239000176,true,true
47818123000106,true,true
47824872000138,true,true
47835068000154,true,true
47844086000100,true,true
47851751000185,true,true
47860660000106,true,true
47862147000154,true,true
47875681000103,true,true
70314497000106,true,true
97536867000106,true,true
11578926000185,true,true
11830497000191,true,true
11922451000100,true,true
12004352000102,true,true
12264106000181,true,true
12598375000184,true,true
12800874000102,true,true
12853137000178,true,true
12972367000156,true,true
13184649000151,true,true
13192263000191,true,true
13262736000180,true,true
13270880000168,true,true
13326584000131,true,true
13357669000187,true,true
13585523000199,true,true
13755165000115,true,true
13910337000188,true,true
13916353000188,true,true
14156096000196,true,true
14243565000104,true,true
14317417000197,true,true
14340692000121,true,true
14546439000129,true,true
14649582000146,true,true
14685434000187,true,true
14687415000190,true,true
14829858000178,true,true
14841002000118,true,true
14858363000177,true,true
14913506000104,true,true
15028794000179,true,true
15131633000106,true,true
15172878000181,true,true
15453134000135,true,true
15500532000165,true,true
15506161000129,true,true
15564542000164,true,true
16651833000152,true,true
16963701000166,true,true
17255690000122,true,true
17431366000118,true,true
17682185000164,true,true
17742708000110,true,true
17790378000139,true,true
17835184000102,true,true
17851141000110,true,true
17892370000183,true,true
18083400000173,true,true
18128166000153,true,true
18141186000164,true,true
18186082000176,true,true
18257357000115,true,true
18522952000130,true,true
18638183000130,true,true
18741036000191,true,true
18763140000187,true,true
18905905000176,true,true
18986437000101,true,true
19096003000107,true,true
19205428000107,true,true
19351946000120,true,true
19497066000167,true,true
19563290000100,true,true
19580143000148,true,true
19736488000148,true,true
19805651000187,true,true
19883102000120,true,true
19988329000130,true,true
20028629000157,true,true
20064842000114,true,true
20339120000125,true,true
20688009000144,true,true
21049273000109,true,true
21070076000163,true,true
21214730000165,true,true
21427904000178,true,true
21523268000188,true,true
21638229000126,true,true
21717620000116,true,true
21901561000131,true,true
21912917000132,true,true
21919293000185,true,true
22119134000169,true,true
22159807000104,true,true
22237189000173,true,true
22366166000169,true,true
22397501000196,true,true
22435645000190,true,true
22499460000149,true,true
22524927000163,true,true
22600683000150,true,true
22657174000164,true,true
22808537000115,true,true
22825912000135,true,true
23068271000184,true,true
23073764000102,true,true
23126989000180,true,true
23208943000100,true,true
23279214000144,true,true
23432137000110,true,true
23674689000135,true,true
23710006000158,true,true
23790746000141,true,true
23818015000167,true,true
23825846000166,true,true
23893762000160,true,true
23906946000117,true,true
23956416000183,true,true
23984600000137,true,true
23990639000167,true,true
24098036000118,true,true
24206676000102,true,true
24255802000100,true,true
24372516000125,true,true
24394101000152,true,true
24414696000160,true,true
24584707000150,true,true
24607712000131,true,true
24608774000168,true,true
24615666000112,true,true
24674680000197,true,true
24705228000145,true,true
24736208000131,true,true
24755189000190,true,true
24819718000172,true,true
24949605000191,true,true
25011083000145,true,true
25142603000159,true,true
25209357000105,true,true
25223682000122,true,true
25261141000199,true,true
26011181000145,true,true
26035957000167,true,true
26036461000108,true,true
26121927000173,true,true
26123981000158,true,true
26195899000139,true,true
26206731000181,true,true
26371547000197,true,true
26402469000140,true,true
26518072000119,true,true
26533830000178,true,true
26687785000106,true,true
26769476000185,true,true
26787955000124,true,true
26840527000118,true,true
26987207000195,true,true
26987849000194,true,true
26993875000125,true,true
27145734000115,true,true
27182920000124,true,true
27552476000191,true,true
27579188000120,true,true
27718905000158,true,true
27740062000196,true,true
27743123000179,true,true
27846686000192,true,true
27999387000198,true,true
28074310000170,true,true
28195932000156,true,true
28430537000100,true,true
28473520000130,true,true
28505144000119,true,true
28542463000102,true,true
28607110000135,true,true
28649056000190,true,true
28780796000161,true,true
28892018000164,true,true
28961608000100,true,true
28983602000125,true,true
29563676000175,true,true
29589077000120,true,true
29597048000100,true,true
29642663000191,true,true
29691031000118,true,true
29745030000109,true,true
29914701000118,true,true
29921771000101,true,true
29995344000160,true,true
30016297000144,true,true
30044368000112,true,true
30055777000114,true,true
30226440000122,true,true
30258656000170,true,true
30299992000160,true,true
30300746000181,true,true
30329024000150,true,true
30333713000138,true,true
30387169000107,true,true
30455606000182,true,true
30592556000185,true,true
30601848000137,true,true
30604678000144,true,true
30645344000119,true,true
30716752000114,true,true
30778152000180,true,true
30936625000120,true,true
30990643000190,true,true
30993310000115,true,true
31010090000125,true,true
31051712000163,true,true
31069869000116,true,true
31075458000133,true,true
31239415000146,true,true
31244276000149,true,true
31345255000110,true,true
31354310000138,true,true
31486060000190,true,true
31576380000130,true,true
31731108000188,true,true
31750336000103,true,true
31766670000147,true,true
31839476000144,true,true
31853016000170,true,true
31902324000149,true,true
31978867000140,true,true
32033280000120,true,true
32211313000185,true,true
32242402000199,true,true
32335233000131,true,true
32388885000134,true,true
32663110000120,true,true
32684692000120,true,true
32755649000109,true,true
32966215000158,true,true
33226569000129,true,true
33231789000140,true,true
33239812000143,true,true
33256163000199,true,true
33266135000152,true,true
33276869000112,true,true
33319820000108,true,true
33391551000182,true,true
33425643000136,true,true
33427327000101,true,true
33427862000154,true,true
33473195000146,true,true
33503898000170,true,true
33546147000130,true,true
33562900000181,true,true
33658632000104,true,true
33668917000118,true,true
33669501000114,true,true
33734570000164,true,true
33855708000183,true,true
33946782000105,true,true
33976233000183,true,true
34055747000169,true,true
34151195000192,true,true
34231240000119,true,true
34378603000143,true,true
34428718000103,true,true
34493846000122,true,true
34513294000177,true,true
34628136000162,true,true
34634031000116,true,true
34655917000146,true,true
34673659000120,true,true
34766494000131,true,true
34818863000192,true,true
34821120000171,true,true
34843147000165,true,true
34899621000170,true,true
34923505000140,true,true
34996143000117,true,true
34997240000124,true,true
34997853000161,true,true
35058263000136,true,true
35058794000129,true,true
35086353000130,true,true
35100319000173,true,true
35149200000195,true,true
35237264000148,true,true
35326608000195,true,true
35384274000106,true,true
35441543000129,true,true
35449698000101,true,true
35493695000175,true,true
35617404000103,true,true
35798698000117,true,true
35849773000121,true,true
35860628000141,true,true
35914706000143,true,true
35958093000146,true,true
35959955000155,true,true
35975882000195,true,true
36099015000104,true,true
36105182000102,true,true
36150831000197,true,true
36162705000152,true,true
36257710000149,true,true
36325815000198,true,true
36330205000182,true,true
36488257000181,true,true
36525284000187,true,true
36535768000107,true,true
36582069000118,true,true
36585328000164,true,true
36720011000193,true,true
36749983000100,true,true
36754884000117,true,true
36767790000182,true,true
36777491000129,true,true
36818891000135,true,true
36839548000177,true,true
36841098000157,true,true
36849059000104,true,true
36862752000109,true,true
36870866000109,true,true
36894264000183,true,true
36903242000132,true,true
36986041000146,true,true
36993174000140,true,true
37082194000121,true,true
37111756000118,true,true
37169402000124,true,true
37171847000149,true,true
37247149000180,true,true
37265930000187,true,true
37281118000145,true,true
37297800000126,true,true
37304840000158,true,true
37341621000149,true,true
37358031000129,true,true
37402828000186,true,true
37433571000120,true,true
37456499000156,true,true
37476731000118,true,true
37591521000170,true,true
37600815000111,true,true
37602271000127,true,true
37603185000139,true,true
37639411000131,true,true
37639563000134,true,true
37654155000151,true,true
37673049000115,true,true
37695968000190,true,true
37714113000169,true,true
37716634000155,true,true
37722926000109,true,true
37724867000108,true,true
37775548000113,true,true
37778063000183,true,true
37817803000143,true,true
37824233000119,true,true
37886310000165,true,true
37913849000166,true,true
37946751000105,true,true
37947599000185,true,true
37984152000186,true,true
38018234000139,true,true
38051830000110,true,true
38065109000180,true,true
38134744000171,true,true
38162925000101,true,true
38329092000120,true,true
38350660000175,true,true
38386163000127,true,true
38420041000100,true,true
38431083000146,true,true
38499887000187,true,true
38501001000192,true,true
38592461000173,true,true
38650734000199,true,true
38823181000129,true,true
39322187000185,true,true
39333199000105,true,true
39394375000119,true,true
39473928000129,true,true
39511293000107,true,true
39532199000134,true,true
39562169000170,true,true
39598036000154,true,true
39611887000190,true,true
39637239000102,true,true
39663850000105,true,true
39708972000170,true,true
39711818000158,true,true
39747966000122,true,true
39872712000136,true,true
39877878000145,true,true
39884508000135,true,true
39899052000187,true,true
39932823000190,true,true
39949172000141,true,true
39960040000110,true,true
39990465000172,true,true
40007201000135,true,true
40045936000153,true,true
40064176000121,true,true
40128255000159,true,true
40140739000113,true,true
40145541000122,true,true
40147963000137,true,true
40150428000135,true,true
40201002000163,true,true
40211960000115,true,true
40216217000158,true,true
40236274000107,true,true
40241148000132,true,true
40243518000170,true,true
40266049000105,true,true
40269711000180,true,true
40292015000195,true,true
40326094000108,true,true
40348125000121,true,true
40352587000112,true,true
40390224000171,true,true
40441076000177,true,true
40463241000191,true,true
40514726000167,true,true
40532530000103,true,true
40541452000103,true,true
40549832000186,true,true
40560258000167,true,true
40576008000115,true,true
40613942000160,true,true
40634653000147,true,true
40646346000186,true,true
40667221000132,true,true
40701803000198,true,true
40719472000113,true,true
40734443000120,true,true
40782530000153,true,true
40803982000174,true,true
40809851000102,true,true
40873816000144,true,true
40923940000177,true,true
40937247000153,true,true
40967954000192,true,true
41017060000102,true,true
41036270000130,true,true
41073125000129,true,true
41086499000189,true,true
41087448000171,true,true
41129368000131,true,true
41178928000148,true,true
41223253000101,true,true
41229944000112,true,true
41247233000170,true,true
41303468000132,true,true
41389979000119,true,true
41431332000108,true,true
41536776000108,true,true
41633369000119,true,true
41633591000111,true,true
41653963000171,true,true
41677580000133,true,true
41709027000135,true,true
41782445000158,true,true
41793797000109,true,true
41847850000107,true,true
41861769000181,true,true
41865799000166,true,true
41904643000147,true,true
41909005000119,true,true
41942266000130,true,true
41988880000133,true,true
42000739000143,true,true
42036303000104,true,true
42039419000105,true,true
42039585000101,true,true
42069780000176,true,true
42090697000189,true,true
42108330000145,true,true
42111339000105,true,true
42118370000178,true,true
42132259000136,true,true
42133212000197,true,true
42156143000137,true,true
42191283000146,true,true
42207781000130,true,true
42208134000142,true,true
42260524000161,true,true
42334803000122,true,true
42343456000102,true,true
42346529000101,true,true
42370207000106,true,true
42376382000100,true,true
42444722000185,true,true
42474526000153,true,true
42474921000136,true,true
42549588000187,true,true
42593946000159,true,true
42613433000162,true,true
42637483000180,true,true
42709472000168,true,true
42736982000124,true,true
42741805000136,true,true
42756939000120,true,true
42796723000199,true,true
42803291000104,true,true
42839108000112,true,true
42849884000101,true,true
42989465000167,true,true
43032431000142,true,true
43041066000132,true,true
43042750000139,true,true
43087339000180,true,true
43134833000158,true,true
43241513000105,true,true
43250429000140,true,true
43359478000115,true,true
43366801000188,true,true
43403739000157,true,true
43485314000134,true,true
43510582000169,true,true
43535018000109,true,true
43572168000184,true,true
43691463000150,true,true
43719556000145,true,true
43719966000196,true,true
43728754000175,true,true
43761233000110,true,true
43790075000126,true,true
43864037000170,true,true
43866337000199,true,true
43869035000174,true,true
43904445000109,true,true
43916661000174,true,true
43955925000107,true,true
43972084000138,true,true
43975037000148,true,true
43994427000165,true,true
44044342000189,true,true
44048644000125,true,true
44068186000196,true,true
44080278000191,true,true
44095787000198,true,true
44144636000182,true,true
44163767000107,true,true
44230244000136,true,true
44230975000181,true,true
44235119000119,true,true
44275932000112,true,true
44286048000183,true,true
44311912000150,true,true
44322768000157,true,true
44339343000150,true,true
44364849000110,true,true
44377446000105,true,true
44416910000125,true,true
44453288000125,true,true
44477584000166,true,true
44478617000192,true,true
44491222000120,true,true
44496845000195,true,true
44500459000120,true,true
44503793000137,true,true
44514058000129,true,true
44576183000163,true,true
44578523000195,true,true
44630610000144,true,true
44648008000134,true,true
44654953000149,true,true
44726960000109,true,true
44770034000130,true,true
44776038000126,true,true
44881604000160,true,true
44885342000101,true,true
44926750000164,true,true
44969410000110,true,true
45024535000130,true,true
45024750000131,true,true
45045039000163,true,true
45067804000146,true,true
45084729000121,true,true
45120950000198,true,true
45163356000184,true,true
45176217000195,true,true
45277002000160,true,true
45308660000172,true,true
45311997000139,true,true
45338980000175,true,true
45450162000160,true,true
45468092000177,true,true
45472363000168,true,true
45516034000171,true,true
45519075000111,true,true
45527434000182,true,true
45538052000154,true,true
45553778000166,true,true
45583901000191,true,true
45604822000110,true,true
45612665000194,true,true
45764952000110,true,true
45821481000134,true,true
45856504000146,true,true
45885086000115,true,true
45891798000147,true,true
45933095000134,true,true
45976480000169,true,true
46012691000144,true,true
46027063000132,true,true
46027594000125,true,true
46043383000186,true,true
46067912000181,true,true
46075940000140,true,true
46085214000109,true,true
46196058000153,true,true
46280295000106,true,true
46313543000160,true,true
46315896000107,true,true
46362940000121,true,true
46390275000180,true,true
46414675000188,true,true
46451095000160,true,true
46462658000116,true,true
46484784000171,true,true
46551465000131,true,true
46579584000100,true,true
46623337000156,true,true
46689450000134,true,true
46710847000160,true,true
46712946000181,true,true
46731817000130,true,true
46746766000110,true,true
46796269000127,true,true
46799203000190,true,true
46803398000103,true,true
46814791000194,true,true
46832025000152,true,true
46842877000120,true,true
46863876000162,true,true
46909876000156,true,true
47015529000142,true,true
47020099000157,true,true
47146904000193,true,true
47168860000100,true,true
47211160000143,true,true
47251861000106,true,true
47264394000159,true,true
47271057000199,true,true
47319346000110,true,true
47319675000161,true,true
47342634000196,true,true
47365188000135,true,true
47421668000176,true,true
47425477000182,true,true
47433498000140,true,true
47468737000105,true,true
47518516000196,true,true
47527217000118,true,true
47565511000114,true,true
47605963000182,true,true
47642851000100,true,true
47650914000161,true,true
47665958000165,true,true
47703058000165,true,true
47703345000175,true,true
47715853000173,true,true
47741596000144,true,true
47886504000114,true,true
47898955000171,true,true
81414997000128,true,true
11006654000149,true,true
11527155000105,true,true
11535682000153,true,true
11694376000160,true,true
11933472000113,true,true
12042439000166,true,true
12138411000127,true,true
12373589000152,true,true
12533331000176,true,true
12653600000138,true,true
12679985000102,true,true
12694474000160,true,true
12883330000151,true,true
12895225000132,true,true
12956210000137,true,true
13104826000142,true,true
13112212000102,true,true
13346640000108,true,true
13350390000171,true,true
13465383000115,true,true
14036345000100,true,true
14103878000167,true,true
14172646000160,true,true
14326931000199,true,true
14411229000123,true,true
14622358000160,true,true
14944220000188,true,true
15043133000112,true,true
15109806000190,true,true
15431374000139,true,true
15793994000118,true,true
15812604000100,true,true
16466861000108,true,true
16589149000198,true,true
16767199000118,true,true
17067607000191,true,true
17179126000178,true,true
17299394000123,true,true
17322687000184,true,true
17497233000144,true,true
17647523000127,true,true
18121958000104,true,true
18224104000145,true,true
18317773000161,true,true
18365306000107,true,true
18374547000112,true,true
18407914000137,true,true
18443521000189,true,true
18496618000150,true,true
19219127000124,true,true
19266084000138,true,true
19291576000183,true,true
19350464000156,true,true
19602946000156,true,true
20113131000192,true,true
20118009000109,true,true
20230840000158,true,true
20448597000149,true,true
20457877000113,true,true
20462314000113,true,true
20534604000125,true,true
20643826000186,true,true
20675852000196,true,true
20688169000193,true,true
20688786000199,true,true
20763093000113,true,true
20763743000120,true,true
20835742000144,true,true
21001750000158,true,true
21067479000153,true,true
21073362000182,true,true
21300829000180,true,true
21419744000115,true,true
21434419000121,true,true
21536618000140,true,true
21796945000131,true,true
21888856000115,true,true
21907911000177,true,true
22285086000189,true,true
22307773000158,true,true
22316872000104,true,true
22421699000104,true,true
22434372000169,true,true
22551160000161,true,true
22702395000107,true,true
22706338000104,true,true
22788171000160,true,true
23024172000109,true,true
23030074000176,true,true
23246105000120,true,true
23336651000152,true,true
23339855000147,true,true
23369169000119,true,true
23433869000125,true,true
23443536000187,true,true
23714617000174,true,true
23718077000105,true,true
23821631000177,true,true
23843993000169,true,true
23856267000180,true,true
23877880000184,true,true
23956225000111,true,true
24022780000139,true,true
24081327000101,true,true
24098427000132,true,true
24364084000100,true,true
24364738000104,true,true
24686129000163,true,true
24750527000100,true,true
24774100000133,true,true
24775518000165,true,true
24796505000172,true,true
24837164000136,true,true
25037989000139,true,true
25184984000139,true,true
25197184000152,true,true
25273167000157,true,true
25453225000124,true,true
25912519000177,true,true
26120789000108,true,true
26234940000139,true,true
26284217000164,true,true
26288656000145,true,true
26333188000183,true,true
26391683000149,true,true
26536055000104,true,true
26539915000163,true,true
26655736000191,true,true
26949741000107,true,true
26982662000106,true,true
27118228000137,true,true
27166457000127,true,true
27268319000159,true,true
27303556000103,true,true
27319590000176,true,true
27366314000169,true,true
27402701000103,true,true
27440773000145,true,true
27470540000195,true,true
27492573000136,true,true
27504812000120,true,true
27507158000109,true,true
27517095000171,true,true
27606386000136,true,true
27683608000114,true,true
27771582000166,true,true
27875463000153,true,true
27969438000139,true,true
28017106000117,true,true
28074777000110,true,true
28140303000129,true,true
28229815000166,true,true
28292023000136,true,true
28338370000152,true,true
28356398000112,true,true
28383710000167,true,true
28434363000154,true,true
28517326000100,true,true
28520678000114,true,true
28524891000102,true,true
28597736000108,true,true
28615040000167,true,true
28628291000186,true,true
28909453000154,true,true
28916188000131,true,true
28957228000193,true,true
29011196000100,true,true
29173958000166,true,true
29409549000116,true,true
29504121000152,true,true
29578625000117,true,true
29596917000182,true,true
29633210000107,true,true
29686735000100,true,true
29715610000153,true,true
29722589000113,true,true
29883111000175,true,true
29926361000145,true,true
30004819000198,true,true
30125847000163,true,true
30185535000145,true,true
30215042000100,true,true
30231459000167,true,true
30364792000144,true,true
30434308000106,true,true
30463052000165,true,true
30671436000173,true,true
30690833000192,true,true
30693052000151,true,true
30698497000124,true,true
30859416000120,true,true
30978578000188,true,true
30994005000148,true,true
31000723000114,true,true
31036069000107,true,true
31075325000167,true,true
31277100000193,true,true
31307019000109,true,true
31343287000186,true,true
31368026000110,true,true
31420320000124,true,true
31438466000105,true,true
31516077000142,true,true
31522598000102,true,true
31561440000141,true,true
31563192000178,true,true
31654119000101,true,true
31797927000128,true,true
31798695000122,true,true
31915147000135,true,true
31996450000100,true,true
32028892000125,true,true
32051288000110,true,true
32095919000100,true,true
32176366000102,true,true
32354919000170,true,true
32423773000177,true,true
32436352000180,true,true
32489695000103,true,true
32549510000109,true,true
32622960000180,true,true
32640725000130,true,true
32677872000185,true,true
32684864000166,true,true
32714398000114,true,true
32874605000106,true,true
32957848000108,true,true
32965021000138,true,true
32968383000182,true,true
32987584000127,true,true
33000294000100,true,true
33090136000199,true,true
33223895000182,true,true
33330029000190,true,true
33356529000100,true,true
33433339000130,true,true
33442871000114,true,true
33480818000108,true,true
33509862000101,true,true
33542548000112,true,true
33547155000100,true,true
33642918000193,true,true
33664250000185,true,true
33751452000164,true,true
33758577000116,true,true
33800563000113,true,true
33845248000102,true,true
33857062000173,true,true
