cnpj,saude_tributaria
23111539000113,CINZA
23151049000221,CINZA
23227723000123,CINZA
23253072000146,CINZA
23311025000101,CINZA
23326944000159,CINZA
23349783000119,CINZA
23402988000110,CINZA
23493103000136,CINZA
23518138000182,CINZA
23550771000158,CINZA
23685148000102,CINZA
23689165000118,CINZA
23750061000171,CINZA
23750758000142,CINZA
23775909000117,CINZA
23791578000109,CINZA
23798924000180,CINZA
23891439000157,CINZA
23909713000178,CINZA
23939610000150,CINZA
23963264000146,CINZA
23984474000110,CINZA
24021219000135,CINZA
24025849000188,CINZA
24033944000123,CINZA
24059403000174,CINZA
24093631000160,CINZA
24219856000110,CINZA
24241112000100,CINZA
24297805000107,CINZA
24331459000136,CINZA
24342429000125,CINZA
24393486000133,CINZA
24409574000186,CINZA
24437765000151,CINZA
24443068000103,CINZA
24468767000108,CINZA
24543356000130,CINZA
24545506000144,CINZA
24580887000100,CINZA
24581180000100,CINZA
24638166000104,CINZA
24715878000171,CINZA
24735313000156,CINZA
24742586000128,CINZA
24786374000142,CINZA
24794288000181,CINZA
24805117000100,CINZA
24831881000150,CINZA
24874871000100,CINZA
24890713000136,CINZA
25011241000167,CINZA
25020863000151,CINZA
25026730000192,CINZA
25125599000110,CINZA
25125614000120,CINZA
25168694000282,CINZA
25178030000113,CINZA
25245310000105,CINZA
25249288000163,CINZA
25280684000153,CINZA
25330957000127,CINZA
25380632000159,CINZA
25944596000109,CINZA
26098317000104,CINZA
26111416000170,CINZA
26128320000115,CINZA
26162591000197,CINZA
26200258000125,CINZA
26223708000103,CINZA
26224217000179,CINZA
26236724000122,CINZA
26253243000125,CINZA
26333384000158,CINZA
26351606000165,CINZA
26382302000165,CINZA
26416449000129,CINZA
26417133000151,CINZA
26436900000170,CINZA
26449359000134,CINZA
26459932000190,CINZA
26486553000190,CINZA
26518679000107,CINZA
26554195000105,CINZA
26598844000170,CINZA
26687099000135,CINZA
26692511000105,CINZA
26696228000151,CINZA
26722084000160,CINZA
26789871000120,CINZA
26856012000106,CINZA
26887213000170,CINZA
26933151000196,CINZA
26937044000136,CINZA
27026144000173,CINZA
27104614000170,CINZA
27158772000102,CINZA
27175993000199,CINZA
27203724000199,CINZA
27206954000101,CINZA
27215350000121,CINZA
27247599000119,CINZA
27254798000154,CINZA
27258071000145,CINZA
27322731000100,CINZA
27499792000147,CINZA
27513189000172,CINZA
27556187000160,CINZA
27594609000192,CINZA
27607081000149,CINZA
27627761000124,CINZA
27745457000181,CINZA
27751946000146,CINZA
27797788000165,CINZA
27900543000111,CINZA
27949686000118,CINZA
27958855000186,CINZA
27977745000161,CINZA
27985156000125,CINZA
27991305000169,CINZA
28007344000141,CINZA
28017031000174,CINZA
28026087000195,CINZA
28051658000141,CINZA
28125074000173,CINZA
28217432000178,CINZA
28330451000106,CINZA
28335884000154,CINZA
28356240000142,CINZA
28397034000180,CINZA
28398607000190,CINZA
28429635000128,CINZA
28468509000182,CINZA
28493413000174,CINZA
28497665000171,CINZA
28533454000147,CINZA
28560318000146,CINZA
28574483000157,CINZA
28599758000107,CINZA
28603385000109,CINZA
28756366000104,CINZA
28914725000104,CINZA
28916193000144,CINZA
28927321000155,CINZA
28953481000179,CINZA
28967559000104,CINZA
28991974000101,CINZA
29041515000111,CINZA
29052827000120,CINZA
29108007000103,CINZA
29137488000185,CINZA
29199581000114,CINZA
29230653000149,CINZA
29243312000108,CINZA
29278052000106,CINZA
29334355000107,CINZA
29343652000100,CINZA
29361462000116,CINZA
29373293000134,CINZA
29387850000176,CINZA
29405808000130,CINZA
29426824000100,CINZA
29469150000120,CINZA
29487069000173,CINZA
29524803000127,CINZA
29558602000140,CINZA
29604286000104,CINZA
29628886000102,CINZA
29666207000181,CINZA
29678253000109,CINZA
29679603000143,CINZA
29702872000183,CINZA
29802677000125,CINZA
29809115000103,CINZA
29810441000130,CINZA
29838330000132,CINZA
29861042000107,CINZA
29877722000100,CINZA
30071487000164,CINZA
30089209000134,CINZA
30112798000124,CINZA
30155860000165,CINZA
30196783000191,CINZA
30213493000109,CINZA
30249576000158,CINZA
30253498000165,CINZA
30265351000195,CINZA
30287829000188,CINZA
30294964000150,CINZA
30325282000168,CINZA
30329991000111,CINZA
30480306000153,CINZA
30496675000134,CINZA
30527770000158,CINZA
30558239000142,CINZA
30573973000180,CINZA
30622066000184,CINZA
30633948000145,CINZA
30651247000139,CINZA
30725916000170,CINZA
30750692000156,CINZA
30755529000186,CINZA
30757856000177,CINZA
30759102000156,CINZA
30885312000190,CINZA
30927054000168,CINZA
30949479000178,CINZA
30957731000190,CINZA
30959432000195,CINZA
31005631000127,CINZA
31011839000159,CINZA
31040433000102,CINZA
31093780000195,CINZA
31115516000105,CINZA
31121657000130,CINZA
31125374000167,CINZA
31155841000100,CINZA
31196376000147,CINZA
31201416000100,CINZA
31250220000105,CINZA
31291623000194,CINZA
31317249000159,CINZA
31332477000106,CINZA
31352047000148,CINZA
31358604000138,CINZA
31398391000178,CINZA
31408616000120,CINZA
31465232000149,CINZA
31536952000158,CINZA
31551379000151,CINZA
31553627000101,CINZA
31572944000167,CINZA
31591272000137,CINZA
31634472000120,CINZA
31693290000120,CINZA
31765304000173,CINZA
31865177000184,CINZA
31885364000120,CINZA
31896994000108,CINZA
31901421000117,CINZA
31942564000177,CINZA
31960441000169,CINZA
31981530000191,CINZA
32102721000107,CINZA
32124684000120,CINZA
32174457000109,CINZA
32297818000104,CINZA
32327586000190,CINZA
32337184000176,CINZA
32382777000154,CINZA
32401074000126,CINZA
32407933000194,CINZA
32414337000131,CINZA
32418730000101,CINZA
32419942000103,CINZA
32422027000169,CINZA
32448723000144,CINZA
32486360000131,CINZA
32496368000189,CINZA
32496384000171,CINZA
32498196000182,CINZA
32507557000100,CINZA
32525979000108,CINZA
32572662000122,CINZA
32622097000160,CINZA
32631168000191,CINZA
32635508000152,CINZA
32662778000152,CINZA
32663187000108,CINZA
32684991000165,CINZA
32707750000194,CINZA
32709710000181,CINZA
32715397000194,CINZA
32725746000159,CINZA
32770972000151,CINZA
32789338000160,CINZA
32803787000116,CINZA
32812450000175,CINZA
32813301000120,CINZA
32833439000191,CINZA
32834423000101,CINZA
32858436000102,CINZA
32863989000153,CINZA
32903013000167,CINZA
32904991000123,CINZA
32926082000196,CINZA
32941345000136,CINZA
33016484000116,CINZA
33058331000131,CINZA
33084738000133,CINZA
33098902000161,CINZA
33111246000190,CINZA
33112409000159,CINZA
33113585000105,CINZA
33134481000187,CINZA
33143635000105,CINZA
33148351000101,CINZA
33149950000131,CINZA
33151793000107,CINZA
33221668000118,CINZA
33261964000142,CINZA
33277403000131,CINZA
33387979000151,CINZA
33391044000149,CINZA
33409745000168,CINZA
33449239000100,CINZA
33455914000104,CINZA
33524388000189,CINZA
33527878000139,CINZA
33543821000123,CINZA
33593017000159,CINZA
33691796000125,CINZA
33718525000116,CINZA
33731013000190,CINZA
33744969000126,CINZA
33802217000174,CINZA
33837562000143,CINZA
33839595000122,CINZA
33875786000140,CINZA
33886940000189,CINZA
33901144000178,CINZA
33909336000120,CINZA
33939409000127,CINZA
34001247000144,CINZA
34009391000127,CINZA
34059387000173,CINZA
34071680000156,CINZA
34151743000184,CINZA
34171283000156,CINZA
34171607000156,CINZA
34221430000155,CINZA
34240423000109,CINZA
34249561000140,CINZA
34251657000143,CINZA
34337009000104,CINZA
34353928000171,CINZA
34359925000145,CINZA
34377737000140,CINZA
34381950000125,CINZA
34393005000143,CINZA
34465379000127,CINZA
34483962000160,CINZA
34490228000129,CINZA
34493054000158,CINZA
34498564000118,CINZA
34506728000101,CINZA
34510004000131,CINZA
34542097000186,CINZA
34621075000101,CINZA
34630253000160,CINZA
34647119000172,CINZA
34686298000157,CINZA
34701323000124,CINZA
34732937000173,CINZA
34768368000116,CINZA
34782980000143,CINZA
34791282000104,CINZA
34874086000101,CINZA
34883411000194,CINZA
34913341000170,CINZA
34938028000196,CINZA
34953923000180,CINZA
34981960000100,CINZA
34994139000110,CINZA
35032688000176,CINZA
35059900000199,CINZA
35061482000174,CINZA
35081676000131,CINZA
35108459000198,CINZA
35174225000149,CINZA
35178740000105,CINZA
35186715000165,CINZA
35190658000198,CINZA
35228408000108,CINZA
35228457000132,CINZA
35277420000102,CINZA
35291076000106,CINZA
35311058000130,CINZA
35330716000131,CINZA
35341961000144,CINZA
35354294000134,CINZA
35397578000108,CINZA
35406033000110,CINZA
35460487000170,CINZA
35461579000174,CINZA
35468525000130,CINZA
35532636000169,CINZA
35539112000108,CINZA
35543158000192,CINZA
35586789000199,CINZA
35598458000179,CINZA
35614215000187,CINZA
35647489000172,CINZA
35691547000165,CINZA
35788778000191,CINZA
35808629000147,CINZA
35812961000185,CINZA
35831797000153,CINZA
35842711000198,CINZA
35858567000188,CINZA
35909341000169,CINZA
35918392000157,CINZA
35935276000146,CINZA
35955554000127,CINZA
35982003000152,CINZA
35990417000123,CINZA
35992745000169,CINZA
36028030000153,CINZA
36056501000137,CINZA
36066006000109,CINZA
36067276000134,CINZA
36100371000192,CINZA
36111519000194,CINZA
36141304000116,CINZA
36184058000180,CINZA
36233456000149,CINZA
36278881000154,CINZA
36284416000126,CINZA
36284815000197,CINZA
36314517000100,CINZA
36336134000125,CINZA
36364926000103,CINZA
36371738000102,CINZA
36378059000165,CINZA
36392403000170,CINZA
36392561000120,CINZA
36409983000161,CINZA
36416783000136,CINZA
36452762000176,CINZA
36466540000102,CINZA
36470376000107,CINZA
36477786000180,CINZA
36488335000148,CINZA
36505268000122,CINZA
36522602000156,CINZA
36524525000173,CINZA
36539629000151,CINZA
36541121000198,CINZA
36553902000100,CINZA
36613017000161,CINZA
36626792000151,CINZA
36637336000107,CINZA
36675795000185,CINZA
36676219000152,CINZA
36725068000185,CINZA
36728900000105,CINZA
36826179000188,CINZA
36847745000138,CINZA
36847779000122,CINZA
36851298000190,CINZA
36855612000103,CINZA
36860558000194,CINZA
36882845000103,CINZA
36910143000188,CINZA
36912302000183,CINZA
36926911000191,CINZA
36936624000162,CINZA
36937879000140,CINZA
36955363000128,CINZA
37011509000140,CINZA
37461977000116,CINZA
39389572000140,CINZA
40360414000146,CINZA
41419391000160,CINZA
41644220002260,CINZA
42150391000170,CINZA
43208040001299,CINZA
45399029000126,CINZA
47309562000185,CINZA
48457642000140,CINZA
49076086000125,CINZA
49441348000103,CINZA
51805208000119,CINZA
51928174000150,CINZA
56367709000184,CINZA
60498706000580,CINZA
60746948037466,CINZA
62338074000190,CINZA
62647383010376,CINZA
62838354000167,CINZA
62955505196207,CINZA
64925910000168,CINZA
65150914000184,CINZA
66267386000100,CINZA
68112663000301,CINZA
68743772000157,CINZA
69270825000122,CINZA
69617785000142,CINZA
72103054000193,CINZA
75010116000291,CINZA
78876950000171,CINZA
79270161000317,CINZA
84418987000582,CINZA
84429695000111,CINZA
84683481017738,CINZA
84683671000194,CINZA
86526126000110,CINZA
89217939000540,CINZA
89850341000160,CINZA
90059536000175,CINZA
90085572000103,CINZA
90893314000153,CINZA
91333666000117,CINZA
97191902000194,CINZA
97553556000228,CINZA
10139870000108,CINZA
10247566000176,CINZA
10322916000111,CINZA
10379837000147,CINZA
10403910000179,CINZA
10508336000466,CINZA
10536207000139,CINZA
10602516000160,CINZA
10699653000164,CINZA
10707231000517,CINZA
10736190000163,CINZA
10811094000132,CINZA
10819724000115,CINZA
10829787000152,CINZA
10981344000182,CINZA
11052585000100,CINZA
11102220000142,CINZA
11206594000108,CINZA
11365886000193,CINZA
11378134000167,CINZA
11425634000102,CINZA
11516916000115,CINZA
11664781000135,CINZA
11721437000130,CINZA
11740723000143,CINZA
11775328001500,CINZA
11783888000100,CINZA
11949727000136,CINZA
12099101000493,CINZA
12263895000136,CINZA
12313115000204,CINZA
12402984000116,CINZA
12417125000109,CINZA
12530766000167,CINZA
12596601000198,CINZA
12606840000181,CINZA
12832784000101,CINZA
12943589000140,CINZA
12960596000150,CINZA
12961912000109,CINZA
12962420000138,CINZA
12963979000182,CINZA
13016732000111,CINZA
13037069000131,CINZA
13332062000142,CINZA
13404527000123,CINZA
13496604000112,CINZA
13564699001721,CINZA
13588912000178,CINZA
13622678000158,CINZA
13721647000154,CINZA
13728476000195,CINZA
13785195014477,CINZA
13788431000106,CINZA
13816098000100,CINZA
13823019000180,CINZA
13890643000108,CINZA
13905843000189,CINZA
13906408000179,CINZA
13965393000110,CINZA
14045517000101,CINZA
14170352000108,CINZA
14200441000141,CINZA
14204948000173,CINZA
14237983000199,CINZA
14279821000113,CINZA
14311225000173,CINZA
14350249000131,CINZA
14400695000103,CINZA
14430561000135,CINZA
14479449000199,CINZA
14481513000176,CINZA
14535640000100,CINZA
14565714000151,CINZA
14661902000183,CINZA
14743729000162,CINZA
14807945000124,CINZA
14876090000193,CINZA
14934102000199,CINZA
14951010000117,CINZA
15009245000157,CINZA
15080809000148,CINZA
15106784000104,CINZA
15321394000157,CINZA
15361598000111,CINZA
15362656000121,CINZA
15392094000169,CINZA
15406353000163,CINZA
15417089000163,CINZA
15450440000118,CINZA
15564308000137,CINZA
15580956000187,CINZA
15619922000159,CINZA
15620178000102,CINZA
15676079000142,CINZA
15714044000150,CINZA
15788576000132,CINZA
15792913000165,CINZA
16096334000140,CINZA
16385030000101,CINZA
16440562000196,CINZA
16543055000188,CINZA
16640022000237,CINZA
16695177000190,CINZA
16816975000122,CINZA
16858213000199,CINZA
16879628000149,CINZA
16895905000107,CINZA
16912380000685,CINZA
16925053000153,CINZA
16939417000154,CINZA
16949253000146,CINZA
17012938000124,CINZA
17109565000104,CINZA
17151552000101,CINZA
17202879000157,CINZA
17225226000193,CINZA
17271170000103,CINZA
17425247000152,CINZA
17456335000111,CINZA
17476424000120,CINZA
17515948000182,CINZA
17593656000168,CINZA
17594473000167,CINZA
17616225000170,CINZA
17624719000449,CINZA
17767254000132,CINZA
17775466000161,CINZA
17808904000140,CINZA
17818148000130,CINZA
17861467000129,CINZA
17953883000157,CINZA
18036717000159,CINZA
18134501000126,CINZA
18258892000190,CINZA
18311939000132,CINZA
18317592000135,CINZA
18319086000185,CINZA
18401625000120,CINZA
18465554000120,CINZA
18615982000191,CINZA
18616053000105,CINZA
18679935000101,CINZA
18777475000154,CINZA
18810045000197,CINZA
18815491000194,CINZA
18851424000125,CINZA
18885351000192,CINZA
18903899000118,CINZA
19016293000123,CINZA
19062279000166,CINZA
19097159000102,CINZA
19109337000160,CINZA
19192227000104,CINZA
19352149000168,CINZA
19360542000101,CINZA
19513959000159,CINZA
19529385000107,CINZA
19541767000156,CINZA
19591334000105,CINZA
19626521000187,CINZA
19657178000138,CINZA
19697136000120,CINZA
19702144000118,CINZA
19786768000160,CINZA
19851810000180,CINZA
19979704000186,CINZA
20005860000125,CINZA
20039419000164,CINZA
20199781000100,CINZA
20333877000101,CINZA
20381877000420,CINZA
20452752000109,CINZA
20477242000188,CINZA
20496257000193,CINZA
20572293000199,CINZA
20740161000129,CINZA
20740870000104,CINZA
20813253000191,CINZA
20835113000114,CINZA
20862650000315,CINZA
20905366000117,CINZA
20947821000147,CINZA
21012284000106,CINZA
21067337000196,CINZA
21168564000108,CINZA
21172410000190,CINZA
21190536000197,CINZA
21213390000158,CINZA
21226668000121,CINZA
21240146000184,CINZA
21253347000116,CINZA
21255567000189,CINZA
21291646000145,CINZA
21353909000101,CINZA
21369558000119,CINZA
21461430000180,CINZA
21496333000123,CINZA
21500282000166,CINZA
21565285000188,CINZA
21567114000198,CINZA
21608322000198,CINZA
21608909000105,CINZA
21611590000169,CINZA
21646115000128,CINZA
21655494000112,CINZA
21727592000118,CINZA
21792934000183,CINZA
21821983000105,CINZA
21892735000147,CINZA
21907763000190,CINZA
21987983000171,CINZA
22025303000100,CINZA
22029500000199,CINZA
22052304000135,CINZA
22061061000100,CINZA
22069565000168,CINZA
22093215000137,CINZA
22255450000168,CINZA
22263017000174,CINZA
22264390000140,CINZA
22273699000104,CINZA
22316434000138,CINZA
22326427000117,CINZA
22328899000109,CINZA
22384734000154,CINZA
22411084000199,CINZA
22497940000170,CINZA
22652324000147,CINZA
22652851000151,CINZA
22654877000139,CINZA
22670108000124,CINZA
22859891000250,CINZA
22860678000187,CINZA
22876654000116,CINZA
22947004000114,CINZA
23017808000187,CINZA
23077402000190,CINZA
23124918000148,CINZA
23151332000172,CINZA
23151429000185,CINZA
23177651000157,CINZA
23209143000103,CINZA
23236518000124,CINZA
23327740000132,CINZA
23378105000184,CINZA
23408532000168,CINZA
23482615000105,CINZA
23545329000133,CINZA
23548943000159,CINZA
23581752000199,CINZA
23598908000144,CINZA
23610133000185,CINZA
23637923000154,CINZA
23655817000101,CINZA
23793546000142,CINZA
23828011000160,CINZA
23830609000193,CINZA
23855181000133,CINZA
23862229000130,CINZA
23870797000264,CINZA
23990408000153,CINZA
24015982000153,CINZA
24083177000167,CINZA
24104059000198,CINZA
24145034000132,CINZA
24208948000103,CINZA
24227677000125,CINZA
24294680000161,CINZA
24334413000170,CINZA
24356052000163,CINZA
24378924000194,CINZA
24387247000170,CINZA
24404903000104,CINZA
24459464000129,CINZA
24502625000110,CINZA
24652375000102,CINZA
24685672000146,CINZA
24925057000160,CINZA
25018384000109,CINZA
25068745000113,CINZA
25106883000140,CINZA
25161353000102,CINZA
25307394000156,CINZA
25345200000107,CINZA
26018552000110,CINZA
26049101000140,CINZA
26084707000117,CINZA
26111597000135,CINZA
26194874000110,CINZA
26221972000108,CINZA
26271902000156,CINZA
26281602000158,CINZA
26283883000188,CINZA
26313597000118,CINZA
26328812000154,CINZA
26361320000160,CINZA
26363226000140,CINZA
26458920000141,CINZA
26500339000140,CINZA
26508278000168,CINZA
26523303000182,CINZA
26554753000132,CINZA
26583642000154,CINZA
26598215000140,CINZA
26659061000159,CINZA
26700521000145,CINZA
26837444000170,CINZA
26838335000177,CINZA
26861051000100,CINZA
26890993000108,CINZA
26904274000107,CINZA
26924857000191,CINZA
26983398000117,CINZA
27135648000121,CINZA
27145534000162,CINZA
27160533000197,CINZA
27175166000103,CINZA
27182014000120,CINZA
27212058000155,CINZA
27250412000136,CINZA
27266318000175,CINZA
27317021000191,CINZA
27363793000160,CINZA
27418199000129,CINZA
27448732000103,CINZA
27473359000132,CINZA
27478394000144,CINZA
27487856000190,CINZA
27632145000161,CINZA
27690846000157,CINZA
27783250000100,CINZA
27794665000170,CINZA
27824935000149,CINZA
27850978000107,CINZA
27880594000129,CINZA
27915063000124,CINZA
27927591000101,CINZA
28016694000174,CINZA
28040094000141,CINZA
28112904000128,CINZA
28159550000177,CINZA
28178724000149,CINZA
28234654000107,CINZA
28252091000171,CINZA
28255781000184,CINZA
28311295000136,CINZA
28350639000116,CINZA
28366153000176,CINZA
28421011000164,CINZA
28490500000178,CINZA
28511299000168,CINZA
28573318000180,CINZA
28589498000199,CINZA
28678857000184,CINZA
28688731000190,CINZA
28706179000116,CINZA
28733458000179,CINZA
28735068000138,CINZA
28742770000129,CINZA
28743462000118,CINZA
28783223000191,CINZA
28790486000128,CINZA
28806545000109,CINZA
28847014000164,CINZA
28873451000152,CINZA
28894858000166,CINZA
28931507000188,CINZA
28937139000185,CINZA
28955873000177,CINZA
28960319000188,CINZA
28977167000126,CINZA
28998092000160,CINZA
29023780000177,CINZA
29107738000134,CINZA
29120713000170,CINZA
29123537000120,CINZA
29217271000185,CINZA
29225578000128,CINZA
29264669000172,CINZA
29283192000172,CINZA
29382463000147,CINZA
29422648000138,CINZA
29430331000143,CINZA
29460170000564,CINZA
29470821000173,CINZA
29490609000178,CINZA
29525720000152,CINZA
29581893000198,CINZA
29596395000119,CINZA
29645848000150,CINZA
29700741000167,CINZA
29805480000140,CINZA
29872641000118,CINZA
29888025000155,CINZA
29933398000109,CINZA
29943246000189,CINZA
29978814000187,CINZA
29983979000147,CINZA
29993732000101,CINZA
29995986000169,CINZA
30108254000199,CINZA
30112267000131,CINZA
30175762000190,CINZA
30184025000153,CINZA
30207606000163,CINZA
30256561000117,CINZA
30260741000172,CINZA
30263014000169,CINZA
30290288000147,CINZA
30328463000148,CINZA
30353184000134,CINZA
30361722000132,CINZA
30412598000197,CINZA
30489240000162,CINZA
30541306000116,CINZA
30542455000108,CINZA
30582888000189,CINZA
30626338000114,CINZA
30713409000116,CINZA
30747581000190,CINZA
30750386000110,CINZA
30772530000119,CINZA
30773419000147,CINZA
30780154000104,CINZA
30813040000113,CINZA
30883513000159,CINZA
30902803180672,CINZA
30916029000189,CINZA
30932431000157,CINZA
30953482000165,CINZA
31006771000110,CINZA
31089835000193,CINZA
31126516000100,CINZA
31155036000178,CINZA
31249620000192,CINZA
31250834000189,CINZA
31329075000144,CINZA
31371518000165,CINZA
31373775000136,CINZA
31374183000139,CINZA
31377873000141,CINZA
31437807000110,CINZA
31448439000105,CINZA
31458171000192,CINZA
31483072000160,CINZA
31518002000109,CINZA
31562131000196,CINZA
31593117000150,CINZA
31626197000100,CINZA
31631395000154,CINZA
31641005000127,CINZA
31664510000197,CINZA
31665379000182,CINZA
31678904000102,CINZA
31683372000193,CINZA
31689091000148,CINZA
31723895000116,CINZA
31743868000105,CINZA
31775572000176,CINZA
31777860000160,CINZA
31795119000121,CINZA
31842410000103,CINZA
31850367000128,CINZA
31852427000141,CINZA
31856088000171,CINZA
31863389000122,CINZA
31875513000170,CINZA
31877019000144,CINZA
31895177000127,CINZA
31925351000137,CINZA
31928261000108,CINZA
31973922000109,CINZA
32018394000100,CINZA
32065843000162,CINZA
32107186000179,CINZA
32122067000195,CINZA
32137920000142,CINZA
32147240000100,CINZA
32161609000139,CINZA
32197696000184,CINZA
32215007000117,CINZA
32244356000167,CINZA
32264710000115,CINZA
32364935000143,CINZA
32420388000176,CINZA
32602384000109,CINZA
32620755000185,CINZA
32633092000133,CINZA
32638354000152,CINZA
32652104000177,CINZA
32718383000124,CINZA
32764138000153,CINZA
32823024000137,CINZA
32916547000128,CINZA
32922432000146,CINZA
32926599000185,CINZA
32978334000120,CINZA
32994230000100,CINZA
33001438000143,CINZA
33023485000198,CINZA
33035098002700,CINZA
33111549000102,CINZA
33131287000148,CINZA
33135100000184,CINZA
33157105000108,CINZA
33160849000181,CINZA
33172135000193,CINZA
33173447000111,CINZA
33174593000161,CINZA
33178494000158,CINZA
33240780000104,CINZA
33247956000141,CINZA
33269324000189,CINZA
33279450000114,CINZA
33359432000142,CINZA
33366175000176,CINZA
33399969000136,CINZA
33401831000124,CINZA
33420172000173,CINZA
33428164000173,CINZA
33451838000150,CINZA
33570384000137,CINZA
33602952000134,CINZA
33648228000141,CINZA
33649521000123,CINZA
33667567000175,CINZA
33667655000177,CINZA
33668923000175,CINZA
33698913000182,CINZA
33708317000136,CINZA
33784388000118,CINZA
33798044000168,CINZA
33810254000124,CINZA
33816274000102,CINZA
33820570000187,CINZA
33832683000100,CINZA
33890723000162,CINZA
33896471000189,CINZA
33925548000100,CINZA
33937267000169,CINZA
34000355000100,CINZA
34025124000143,CINZA
34043411000186,CINZA
34117569000153,CINZA
34152802000139,CINZA
34222370000195,CINZA
34241309000195,CINZA
34252768000174,CINZA
34266844000109,CINZA
34295156000169,CINZA
34324238000194,CINZA
34341121000119,CINZA
34362448000177,CINZA
34371999000105,CINZA
34376274000100,CINZA
34402598000167,CINZA
34463874000105,CINZA
34467330000103,CINZA
34540078000110,CINZA
34587743000121,CINZA
34588955000123,CINZA
34594647000100,CINZA
34598725000145,CINZA
34716924000100,CINZA
34722398000191,CINZA
34752511000181,CINZA
34763479000130,CINZA
34787044000125,CINZA
34821726000107,CINZA
34842033000109,CINZA
34859258000160,CINZA
34875378000150,CINZA
34909897000192,CINZA
34914238000144,CINZA
34928791000136,CINZA
34933106000160,CINZA
34989291000104,CINZA
34994503000141,CINZA
35017451000116,CINZA
35041958000105,CINZA
35098174000113,CINZA
35104073000108,CINZA
35120130000142,CINZA
35168606000115,CINZA
35221034000190,CINZA
35248364000170,CINZA
35295353000140,CINZA
35299006000196,CINZA
35330666000192,CINZA
35351053000131,CINZA
35374953000102,CINZA
35431256000138,CINZA
35455392000168,CINZA
35463824000182,CINZA
35465931000140,CINZA
35469756000169,CINZA
35484134000100,CINZA
35489427000180,CINZA
35532874000174,CINZA
35536433000140,CINZA
35538205000100,CINZA
35562460000198,CINZA
35567931000150,CINZA
35574932000122,CINZA
35580827000104,CINZA
35592463000174,CINZA
35623603000124,CINZA
35637138000180,CINZA
35640084000102,CINZA
35713347000166,CINZA
35744948000136,CINZA
35747041000120,CINZA
35761210000187,CINZA
35768616000191,CINZA
35800843000157,CINZA
35803684000144,CINZA
35807060000103,CINZA
35825814000140,CINZA
35829032000189,CINZA
35895293000105,CINZA
35898825000150,CINZA
35910204000144,CINZA
35930342000195,CINZA
35933660000100,CINZA
35935189000199,CINZA
35957662000139,CINZA
35967903000120,CINZA
36005170000106,CINZA
36006360000148,CINZA
36033808000112,CINZA
36049996000177,CINZA
36062318000144,CINZA
36066192000186,CINZA
36069775000160,CINZA
36072143000156,CINZA
36074456000143,CINZA
36120237000153,CINZA
36131652000102,CINZA
36131774000107,CINZA
36156478000152,CINZA
36167537000198,CINZA
36178296000182,CINZA
36209388000182,CINZA
36210282000107,CINZA
36213603000119,CINZA
36236997000120,CINZA
36238218000126,CINZA
36242456000105,CINZA
36293614000156,CINZA
36324793000141,CINZA
36342449000185,CINZA
36369582000125,CINZA
36404704000177,CINZA
36418803000108,CINZA
36517229000145,CINZA
36569230000113,CINZA
36585639000123,CINZA
36594665000118,CINZA
36601701000123,CINZA
36604579000149,CINZA
36611281000166,CINZA
36663499000164,CINZA
36739706000117,CINZA
36770446000142,CINZA
36799382000102,CINZA
36819238000190,CINZA
36822970000110,CINZA
36900709000190,CINZA
36929072000165,CINZA
40168106000113,CINZA
40297269000872,CINZA
40594707000198,CINZA
41278532000172,CINZA
47063128013901,CINZA
47497367001440,CINZA
54208129000119,CINZA
54342134000110,CINZA
57110751000188,CINZA
57698037000403,CINZA
59789545000171,CINZA
60746948000112,CINZA
61979944000147,CINZA
62769500027501,CINZA
62955505421774,CINZA
64232218000154,CINZA
64239437000599,CINZA
64529316000239,CINZA
65214629000180,CINZA
67442160000161,CINZA
67976118000120,CINZA
74135872000101,CINZA
74179151000608,CINZA
74857962000106,CINZA
77619674000284,CINZA
77708097000116,CINZA
77942886000117,CINZA
78236668000472,CINZA
79504601000191,CINZA
80239700000172,CINZA
81468100000149,CINZA
85493047000197,CINZA
85506418000128,CINZA
89086144000116,CINZA
90964198000116,CINZA
92702067000196,CINZA
92749225000163,CINZA
94786514000168,CINZA
94982097000129,CINZA
95629689002500,CINZA
96035175000103,CINZA
96288071000100,CINZA
97550002000196,CINZA
10280175000153,CINZA
10371269000219,CINZA
10465504000130,CINZA
10492480000109,CINZA
10501680000180,CINZA
10598744000103,CINZA
10627617000195,CINZA
10644258000184,CINZA
10701577000184,CINZA
10729758000119,CINZA
10789498000177,CINZA
10844521000189,CINZA
10953497000116,CINZA
10969102000254,CINZA
11038819000164,CINZA
11040403000180,CINZA
11051183000786,CINZA
11147818000158,CINZA
11242745000183,CINZA
11422657000163,CINZA
11446447000105,CINZA
11454158000581,CINZA
11522185000110,CINZA
11538417000129,CINZA
11547008000350,CINZA
11574805000327,CINZA
11746225000108,CINZA
11746516000104,CINZA
11758114000111,CINZA
11823618000178,CINZA
11897167000113,CINZA
11927560000102,CINZA
11954238000172,CINZA
11980650000167,CINZA
11998753000154,CINZA
12079227000153,CINZA
12152720000151,CINZA
12268433000101,CINZA
12282411000104,CINZA
12330947000140,CINZA
12348634000119,CINZA
12389384000165,CINZA
12390619000139,CINZA
12407158000160,CINZA
12432977000167,CINZA
12548981000195,CINZA
12602677000189,CINZA
12667306000185,CINZA
12707629000155,CINZA
12716230000130,CINZA
12756877000196,CINZA
12793355000164,CINZA
