cnpj,nivel_atividade
30764613000166,MEDIO
30817630000114,MEDIO
30820888000250,MEDIO
30847575000105,MEDIO
30872703000170,MEDIO
30961162000157,MEDIO
30983799000144,MEDIO
30994646000100,MEDIO
31139574000179,MEDIO
31191587000197,MEDIO
31303169000144,MEDIO
31377219000138,MEDIO
31487742000117,MEDIO
31544467000126,MEDIO
31545518000134,MEDIO
31605274000138,MEDIO
31663207000170,MEDIO
31676178000180,MEDIO
31707206000180,MEDIO
31748174000594,MEDIO
31748879000188,MEDIO
31753671000157,MEDIO
31797754000148,MEDIO
31808987000107,MEDIO
31913943000139,MEDIO
32015446000186,MEDIO
32016507000120,MEDIO
32092658000167,MEDIO
32117479000137,MEDIO
32205794000116,MEDIO
32325049000100,MEDIO
32416691000103,MEDIO
32521362000114,MEDIO
32692900000133,MEDIO
32723889000121,MEDIO
32724740000167,MEDIO
32878466000180,MEDIO
33067840000120,MEDIO
33102614000133,MEDIO
33216008000149,MEDIO
33227812000123,MEDIO
33428778000155,MEDIO
33434392000156,MEDIO
33464669000193,MEDIO
33517182000121,MEDIO
33594056000170,MEDIO
33619781000156,MEDIO
33636253000296,MEDIO
33652564000168,MEDIO
33790710000111,MEDIO
33791924000102,MEDIO
33812360000147,MEDIO
33820319000112,MEDIO
33822476000167,MEDIO
33823678000123,MEDIO
33943277000107,MEDIO
33943737000105,MEDIO
34064528000146,MEDIO
34082137000154,MEDIO
34120570000137,MEDIO
34163640000134,MEDIO
34224759000170,MEDIO
34423093000189,MEDIO
34487474000121,MEDIO
34590060000123,MEDIO
34611323000133,MEDIO
34644648000112,MEDIO
34840958000102,MEDIO
34863877000128,MEDIO
34882334000158,MEDIO
34986577000136,MEDIO
34993616000122,MEDIO
35085439000149,MEDIO
35094684000384,MEDIO
35123448000187,MEDIO
35222869000165,MEDIO
35295094000158,MEDIO
35296451000100,MEDIO
35486845000113,MEDIO
35579285000141,MEDIO
35663114000104,MEDIO
35685706000119,MEDIO
35798531000156,MEDIO
35831737000130,MEDIO
35870728000159,MEDIO
35968677000100,MEDIO
36028989000199,MEDIO
36066464000148,MEDIO
36099096000134,MEDIO
36170274000176,MEDIO
36208118000157,MEDIO
36208143000130,MEDIO
36214280000188,MEDIO
36295866000114,MEDIO
36381500000168,MEDIO
36567163000106,MEDIO
36653688000156,MEDIO
36655527000100,MEDIO
36766422000381,MEDIO
36777623000112,MEDIO
36815657000154,MEDIO
36861387000118,MEDIO
36893216000170,MEDIO
36896743000139,MEDIO
37006760000116,MEDIO
37069385000153,MEDIO
37110090000183,MEDIO
37167044000110,MEDIO
37236076000120,MEDIO
37310472000150,MEDIO
37325154000163,MEDIO
37332436000198,MEDIO
37381125000119,MEDIO
37409082000132,MEDIO
37559443000127,MEDIO
37570582000151,MEDIO
37614580000117,MEDIO
37634487000174,MEDIO
37679514000125,MEDIO
37696409000102,MEDIO
37908710000124,MEDIO
37998704000105,MEDIO
38013938000119,MEDIO
38015516000182,MEDIO
38085265000102,MEDIO
38101540000134,MEDIO
38131002000192,MEDIO
38206212000100,MEDIO
38214487000188,MEDIO
38335551000189,MEDIO
38379818000130,MEDIO
39256694000168,MEDIO
39291550000142,MEDIO
39365129000139,MEDIO
39373952000196,MEDIO
39447406000152,MEDIO
39471253000189,MEDIO
39508513000143,MEDIO
39534675000156,MEDIO
39540330000105,MEDIO
39587367000199,MEDIO
39694650000110,MEDIO
39716934000160,MEDIO
39753495000165,MEDIO
39777192000182,MEDIO
39788918000182,MEDIO
39837648000152,MEDIO
39867989000170,MEDIO
39895488000106,MEDIO
39901028000135,MEDIO
39947732000129,MEDIO
40033613000140,MEDIO
40035300000120,MEDIO
40059910000164,MEDIO
40068214000114,MEDIO
40121534000190,MEDIO
40145863000171,MEDIO
40253539000177,MEDIO
40312993011196,MEDIO
40396899000128,MEDIO
40401026000166,MEDIO
40418987000183,MEDIO
40485395000184,MEDIO
40498962000137,MEDIO
40603589000137,MEDIO
40630676000183,MEDIO
40641429000182,MEDIO
40679379000122,MEDIO
40754695000111,MEDIO
40837042000104,MEDIO
40910889000169,MEDIO
41000131000156,MEDIO
41054596000190,MEDIO
41068895000183,MEDIO
41114536000115,MEDIO
41214870000140,MEDIO
41250574000103,MEDIO
41268760000161,MEDIO
41278636000187,MEDIO
41340226000119,MEDIO
41475505000190,MEDIO
41476691000181,MEDIO
41502020000148,MEDIO
41503227000137,MEDIO
41526308000152,MEDIO
41546097000110,MEDIO
41593934000161,MEDIO
41604086000149,MEDIO
41655730000108,MEDIO
41683520000123,MEDIO
41684587000182,MEDIO
41695562000184,MEDIO
41705166000190,MEDIO
41736809000163,MEDIO
41758375000100,MEDIO
41763936000151,MEDIO
41797606000187,MEDIO
41837842000180,MEDIO
41865223000107,MEDIO
41889666000120,MEDIO
42067254000177,MEDIO
42068925000114,MEDIO
42081234000150,MEDIO
42089610000153,MEDIO
42118401000190,MEDIO
42126567000159,MEDIO
42193871000119,MEDIO
42225843000136,MEDIO
42263337000131,MEDIO
42307493000157,MEDIO
42363785000107,MEDIO
42434824000110,MEDIO
42468012000195,MEDIO
42517954000116,MEDIO
42558166000178,MEDIO
42626560000104,MEDIO
42652796000107,MEDIO
42719098000181,MEDIO
42793626000142,MEDIO
42800713000180,MEDIO
42938518000110,MEDIO
42984783000135,MEDIO
42990816000150,MEDIO
43005264000140,MEDIO
43015634000120,MEDIO
43085995000143,MEDIO
43108276000109,MEDIO
43171427000165,MEDIO
43183162000115,MEDIO
43308110000128,MEDIO
43373242000133,MEDIO
43408944000105,MEDIO
43453142000117,MEDIO
43488990000161,MEDIO
43541896000129,MEDIO
43560112000100,MEDIO
43602522000176,MEDIO
43642332000182,MEDIO
43765840000158,MEDIO
43866877000172,MEDIO
43891558000117,MEDIO
43900642000150,MEDIO
43933314000150,MEDIO
44001200000134,MEDIO
44038309000146,MEDIO
44049680000103,MEDIO
44057019000140,MEDIO
44125587000130,MEDIO
44132796000101,MEDIO
44171192000174,MEDIO
44179350000132,MEDIO
44208923000109,MEDIO
44222209000175,MEDIO
44394345000142,MEDIO
44406402000166,MEDIO
44440324000116,MEDIO
44460523000196,MEDIO
44493011000126,MEDIO
44501683000136,MEDIO
44555465000184,MEDIO
44649812006926,MEDIO
44674165000114,MEDIO
44712931000198,MEDIO
44763500000150,MEDIO
44788195000151,MEDIO
44802706000142,MEDIO
44811929000176,MEDIO
44860279000159,MEDIO
44889684000108,MEDIO
44925226000179,MEDIO
45019206000100,MEDIO
45050263000143,MEDIO
45055957000173,MEDIO
45070981000181,MEDIO
45087571000143,MEDIO
45095158000120,MEDIO
45099592000189,MEDIO
45193810000654,MEDIO
45268057000104,MEDIO
45285976000196,MEDIO
45288113000172,MEDIO
45346421000107,MEDIO
45396658000100,MEDIO
45421432000104,MEDIO
45504902000101,MEDIO
45505198000101,MEDIO
45559535000135,MEDIO
47185640000187,MEDIO
51859429000170,MEDIO
55141303000116,MEDIO
55202691000106,MEDIO
66918210000171,MEDIO
71777841000409,MEDIO
74414772000106,MEDIO
78141082000262,MEDIO
78211182000218,MEDIO
78527579000132,MEDIO
80294085000105,MEDIO
81271348000387,MEDIO
91871285000191,MEDIO
92407725000117,MEDIO
92828219000282,MEDIO
94053675000495,MEDIO
97531747000108,MEDIO
10448346000100,MEDIO
10537676000253,MEDIO
10657289000170,MEDIO
10885795000116,MEDIO
10910361000129,MEDIO
10967492000142,MEDIO
11050732000102,MEDIO
11132045000136,MEDIO
11181453000188,MEDIO
11201818000199,MEDIO
11236697000110,MEDIO
11434959000151,MEDIO
11524888000188,MEDIO
11672286000178,MEDIO
11732539000151,MEDIO
11814049000102,MEDIO
11950376000264,MEDIO
12033749000114,MEDIO
12286460000107,MEDIO
12379626000130,MEDIO
12406073000167,MEDIO
12470315000181,MEDIO
12493695000170,MEDIO
12647391000110,MEDIO
12923330000138,MEDIO
13217485000111,MEDIO
13329351000192,MEDIO
13361658000170,MEDIO
13362686000102,MEDIO
13507983000107,MEDIO
13630410000168,MEDIO
13859860000127,MEDIO
13889923000198,MEDIO
14047375000111,MEDIO
14103858000196,MEDIO
14526077000104,MEDIO
14785152000151,MEDIO
14905492000179,MEDIO
15145296000106,MEDIO
15157631000196,MEDIO
15178617000179,MEDIO
15394742000116,MEDIO
15455000000153,MEDIO
15550961000147,MEDIO
15553554000193,MEDIO
15576946000178,MEDIO
15615808000231,MEDIO
16562331000155,MEDIO
16657279000110,MEDIO
16749374000144,MEDIO
17019342000156,MEDIO
17038015000141,MEDIO
17075178000102,MEDIO
17131604000170,MEDIO
17325775000130,MEDIO
17366137000167,MEDIO
17415098000140,MEDIO
17987255000192,MEDIO
18049378000145,MEDIO
18078339000176,MEDIO
18164326000110,MEDIO
18254800000102,MEDIO
18258052000128,MEDIO
18299209000163,MEDIO
18509754000137,MEDIO
18532302000176,MEDIO
18600071000190,MEDIO
18611408000165,MEDIO
18793993000161,MEDIO
18945583000199,MEDIO
18958823000190,MEDIO
18966586000109,MEDIO
18994345000173,MEDIO
19010804000108,MEDIO
19123582000202,MEDIO
19396466000186,MEDIO
19744470000198,MEDIO
19768162000100,MEDIO
19976610000153,MEDIO
20175420000116,MEDIO
20292897000181,MEDIO
20326372000110,MEDIO
20529361000137,MEDIO
20941110000165,MEDIO
21163281000173,MEDIO
21190613000109,MEDIO
21435609000163,MEDIO
21447265000102,MEDIO
21542540000177,MEDIO
21757438000199,MEDIO
21896518000125,MEDIO
21952549000156,MEDIO
22012435000199,MEDIO
22017579000138,MEDIO
22017962000196,MEDIO
22172110000173,MEDIO
22440788004420,MEDIO
22650892000109,MEDIO
22796541000100,MEDIO
22804349000119,MEDIO
22846104000154,MEDIO
22918975000136,MEDIO
23044328000105,MEDIO
23050009000102,MEDIO
23102656000110,MEDIO
23352494000179,MEDIO
23361209000186,MEDIO
23458345000199,MEDIO
23586997000109,MEDIO
23599477000130,MEDIO
23652958000162,MEDIO
23680581000155,MEDIO
23806311000148,MEDIO
23838746000174,MEDIO
23980904000126,MEDIO
24020378000115,MEDIO
24214703000180,MEDIO
24286846000106,MEDIO
24384889000116,MEDIO
24393123000106,MEDIO
24550313000181,MEDIO
24562237000124,MEDIO
24584677000182,MEDIO
24784575000100,MEDIO
24809693000126,MEDIO
24826426000248,MEDIO
24838903000104,MEDIO
24866102000152,MEDIO
25053657000148,MEDIO
25054199000161,MEDIO
25101337000116,MEDIO
25181522000168,MEDIO
25241350000170,MEDIO
25280305000125,MEDIO
25339769000160,MEDIO
25575564000183,MEDIO
26013231000123,MEDIO
26022591000191,MEDIO
26056961000101,MEDIO
26122872000116,MEDIO
26136748000290,MEDIO
26173733000111,MEDIO
26245596000183,MEDIO
26253535000168,MEDIO
26282801000180,MEDIO
26363159000164,MEDIO
26411309000168,MEDIO
26456307000195,MEDIO
26494938000107,MEDIO
26876635000140,MEDIO
26892785000148,MEDIO
26950445000126,MEDIO
26953277000122,MEDIO
26985110000143,MEDIO
27090634000139,MEDIO
27112658000141,MEDIO
27182843000102,MEDIO
27435273000115,MEDIO
27466939000100,MEDIO
27600413000163,MEDIO
27761715000113,MEDIO
27767536000193,MEDIO
27781781000155,MEDIO
27883979000140,MEDIO
28011665000209,MEDIO
28049220000129,MEDIO
28061559000140,MEDIO
28073132000162,MEDIO
28088645000147,MEDIO
28153779000102,MEDIO
28285775000170,MEDIO
28567449000155,MEDIO
28572621000169,MEDIO
28666330000130,MEDIO
28904906000150,MEDIO
28935622000120,MEDIO
28963877000105,MEDIO
29033452000151,MEDIO
29198612000112,MEDIO
29314105000105,MEDIO
29333941000129,MEDIO
29373474000160,MEDIO
29381378000164,MEDIO
29591956000197,MEDIO
29676063000144,MEDIO
29742396000124,MEDIO
29800891000142,MEDIO
29867093000138,MEDIO
29878027000163,MEDIO
30031560000174,MEDIO
30080745000179,MEDIO
30098982000167,MEDIO
30155413000106,MEDIO
30219147000138,MEDIO
30630942000114,MEDIO
30780779000176,MEDIO
30784478000110,MEDIO
30821793000170,MEDIO
30848150000110,MEDIO
30928893000109,MEDIO
30983508000118,MEDIO
31012622000163,MEDIO
31041655000131,MEDIO
31107752000180,MEDIO
31162234000169,MEDIO
31376524000105,MEDIO
31395770000104,MEDIO
31431900000117,MEDIO
31540288000110,MEDIO
31622878000192,MEDIO
31705805000164,MEDIO
31744897000191,MEDIO
32040543000129,MEDIO
32140908000197,MEDIO
32250408000108,MEDIO
32289402000144,MEDIO
32356690000102,MEDIO
32824301000126,MEDIO
32927424000192,MEDIO
32956851000107,MEDIO
32985917000189,MEDIO
33000172000114,MEDIO
33008841000102,MEDIO
33013877000176,MEDIO
33021040000179,MEDIO
33034990000138,MEDIO
33067508000166,MEDIO
33106718000116,MEDIO
33161913000149,MEDIO
33260733000114,MEDIO
33285874000191,MEDIO
33288813000188,MEDIO
33370272000132,MEDIO
33445026000100,MEDIO
33449705000140,MEDIO
33468775000145,MEDIO
33486284000127,MEDIO
33671032000178,MEDIO
33680264000192,MEDIO
33705136000156,MEDIO
33827243000157,MEDIO
33914130000199,MEDIO
33970415000147,MEDIO
34189386000143,MEDIO
34225798000191,MEDIO
34252571000135,MEDIO
34317481000185,MEDIO
34370913000200,MEDIO
34515058000190,MEDIO
34627305000140,MEDIO
34640861000156,MEDIO
34951991000100,MEDIO
34977816000191,MEDIO
35360742000102,MEDIO
35406873000183,MEDIO
35551607000144,MEDIO
35588587000186,MEDIO
35624457000151,MEDIO
35736158000109,MEDIO
35755215000105,MEDIO
35824395000121,MEDIO
35855665000161,MEDIO
35874930000159,MEDIO
35876980000175,MEDIO
35954127000124,MEDIO
36066000000131,MEDIO
36068990000147,MEDIO
36152590000115,MEDIO
36165943000111,MEDIO
36222070000131,MEDIO
36347618000170,MEDIO
36363825000118,MEDIO
36514049000100,MEDIO
36514762000153,MEDIO
36584724000177,MEDIO
36588315000149,MEDIO
36606123000118,MEDIO
36620702000115,MEDIO
36639012000108,MEDIO
36678601000103,MEDIO
36710725000110,MEDIO
36850283000108,MEDIO
36854703000124,MEDIO
36921572000150,MEDIO
36952057000138,MEDIO
37001408000198,MEDIO
37122030000180,MEDIO
37139782000154,MEDIO
37274219000199,MEDIO
37288626000155,MEDIO
37351603000148,MEDIO
37364342000109,MEDIO
37391525000105,MEDIO
37438868000188,MEDIO
37469932000198,MEDIO
37507976000165,MEDIO
37646453000108,MEDIO
37663076000107,MEDIO
37889904000120,MEDIO
37933510000121,MEDIO
37999318000138,MEDIO
38020172000108,MEDIO
38124864000198,MEDIO
38137288000113,MEDIO
38149611000179,MEDIO
38197766000180,MEDIO
38204234000123,MEDIO
38263697000166,MEDIO
38289223000193,MEDIO
38317867000148,MEDIO
38362907000173,MEDIO
38406272000169,MEDIO
38449322000195,MEDIO
38461172000135,MEDIO
38946313000100,MEDIO
39292344000157,MEDIO
39377968000177,MEDIO
39383546000104,MEDIO
39488932000160,MEDIO
39489247000159,MEDIO
39534922000114,MEDIO
39616153000101,MEDIO
39660338000105,MEDIO
39729747000110,MEDIO
39742599000174,MEDIO
39813060000169,MEDIO
39843674000193,MEDIO
39881821000110,MEDIO
40046365000171,MEDIO
40060656000114,MEDIO
40082767000121,MEDIO
40083533000107,MEDIO
40175406000120,MEDIO
40203244000196,MEDIO
40214057000108,MEDIO
40307370000190,MEDIO
40313924000162,MEDIO
40330057000173,MEDIO
40365463000171,MEDIO
40392846000139,MEDIO
40405205000171,MEDIO
40411265000105,MEDIO
40431212000148,MEDIO
40648264000170,MEDIO
40757677000193,MEDIO
40781495000158,MEDIO
40826140000138,MEDIO
40871695000100,MEDIO
40926310000156,MEDIO
40934815000162,MEDIO
40937995000136,MEDIO
40990763000141,MEDIO
41112166000187,MEDIO
41113404000179,MEDIO
41151236000106,MEDIO
41196992000151,MEDIO
41299188000106,MEDIO
41303505000102,MEDIO
41366562000130,MEDIO
41382453000107,MEDIO
41488619000174,MEDIO
41495063000143,MEDIO
41527871000145,MEDIO
41577642000135,MEDIO
41645622000154,MEDIO
41656855000152,MEDIO
41712240000104,MEDIO
41793614000155,MEDIO
41794085000104,MEDIO
41856074000101,MEDIO
41856159000190,MEDIO
41890597000174,MEDIO
41968582000181,MEDIO
42025022000156,MEDIO
42100524000102,MEDIO
42134799000159,MEDIO
42199913000129,MEDIO
42217598000115,MEDIO
42242752000109,MEDIO
42255905000152,MEDIO
42300710000187,MEDIO
42318373000155,MEDIO
42327980000181,MEDIO
42381732000119,MEDIO
42562406000108,MEDIO
42562792000138,MEDIO
42654876000100,MEDIO
42657378000102,MEDIO
42670210000137,MEDIO
42731324000140,MEDIO
42792219000110,MEDIO
42795515000175,MEDIO
42817910000101,MEDIO
42883543000144,MEDIO
42901144000169,MEDIO
42906988000100,MEDIO
42931616000126,MEDIO
43128723000183,MEDIO
43202277000100,MEDIO
43206752000116,MEDIO
43220171000139,MEDIO
43260015000100,MEDIO
43272033000101,MEDIO
43312350000104,MEDIO
43319326001080,MEDIO
43420741000134,MEDIO
43429533000104,MEDIO
43438120000188,MEDIO
43457086000199,MEDIO
43523391000131,MEDIO
43579240000103,MEDIO
43615131000196,MEDIO
43640883000107,MEDIO
43735988000140,MEDIO
43737262000146,MEDIO
43777970000100,MEDIO
43797964000115,MEDIO
43809020000110,MEDIO
43819342000140,MEDIO
43878290000183,MEDIO
43898088000113,MEDIO
43911200000109,MEDIO
44088724000104,MEDIO
44197257000150,MEDIO
44264626000180,MEDIO
44272596000154,MEDIO
44454503000102,MEDIO
44466520000160,MEDIO
44591218000133,MEDIO
44598967000192,MEDIO
44615255000134,MEDIO
44772647000107,MEDIO
44822610000146,MEDIO
44838942000119,MEDIO
44846567000159,MEDIO
44888078000160,MEDIO
44890579000180,MEDIO
44910411000190,MEDIO
44913086000119,MEDIO
45049129000122,MEDIO
45225659000184,MEDIO
45231406000113,MEDIO
45262799000122,MEDIO
45292546000100,MEDIO
45300546000104,MEDIO
45337609000199,MEDIO
45343361000179,MEDIO
45430108000152,MEDIO
45481158000169,MEDIO
45484699000140,MEDIO
45536575000161,MEDIO
45582689000148,MEDIO
45606627000129,MEDIO
51463792001658,MEDIO
55440929000123,MEDIO
60260882000156,MEDIO
60537263071420,MEDIO
61139432013150,MEDIO
68754027000103,MEDIO
69270833001574,MEDIO
70091350000196,MEDIO
70950241003283,MEDIO
71806137000186,MEDIO
72447790000169,MEDIO
74658352000175,MEDIO
75771477001303,MEDIO
78673118000178,MEDIO
82190372000192,MEDIO
85379089000282,MEDIO
89404974000144,MEDIO
90726506002704,MEDIO
94712650000103,MEDIO
95991279000129,MEDIO
10206953000164,MEDIO
10219354000266,MEDIO
10238786000133,MEDIO
10604322000101,MEDIO
10611098000177,MEDIO
10660267000169,MEDIO
10679439000146,MEDIO
10689822000185,MEDIO
10975912000132,MEDIO
11038722000151,MEDIO
11189422000173,MEDIO
11284029000169,MEDIO
11351969000123,MEDIO
11488422000174,MEDIO
11587791000114,MEDIO
11657861000163,MEDIO
11824822000103,MEDIO
11864892000195,MEDIO
11981319000161,MEDIO
12008018000119,MEDIO
12068407000130,MEDIO
12073107000149,MEDIO
12077128000132,MEDIO
12349084000152,MEDIO
12463562000150,MEDIO
12550695000164,MEDIO
12730932000179,MEDIO
12751972000288,MEDIO
12861475000151,MEDIO
13032412000155,MEDIO
13183242000100,MEDIO
13574594112580,MEDIO
13662292000170,MEDIO
13883526000109,MEDIO
13987832000195,MEDIO
14000074000132,MEDIO
14028320000164,MEDIO
14065105000133,MEDIO
14124298000156,MEDIO
14227543000150,MEDIO
14366170000107,MEDIO
14485600000100,MEDIO
14949266000190,MEDIO
15003989000164,MEDIO
15229546000196,MEDIO
15241460000189,MEDIO
15339783000100,MEDIO
15620968000198,MEDIO
17017147000197,MEDIO
17070299000153,MEDIO
17221597000105,MEDIO
17570696000194,MEDIO
17655121000174,MEDIO
17804605000138,MEDIO
17921393000179,MEDIO
17967818000180,MEDIO
17974662000165,MEDIO
17987419000181,MEDIO
18081597000101,MEDIO
18335983000182,MEDIO
18497369000117,MEDIO
18562526000120,MEDIO
18615315000109,MEDIO
18617570000190,MEDIO
18916659000158,MEDIO
19199851000133,MEDIO
19280360000112,MEDIO
19349674000124,MEDIO
19468785000150,MEDIO
19713451000102,MEDIO
19796586000170,MEDIO
19888702000181,MEDIO
20055871000209,MEDIO
20165982000340,MEDIO
20242735000139,MEDIO
20666556000129,MEDIO
20863323000116,MEDIO
21190810000128,MEDIO
21321518000105,MEDIO
21403542000185,MEDIO
21549201000112,MEDIO
21575721000108,MEDIO
21586049000148,MEDIO
21776847000132,MEDIO
21904618000156,MEDIO
22111295000106,MEDIO
22185279000168,MEDIO
22518255000183,MEDIO
22572172000172,MEDIO
22890460000175,MEDIO
22909492000175,MEDIO
23238864000141,MEDIO
23326944000159,MEDIO
23462968000135,MEDIO
23623610000147,MEDIO
23700348000944,MEDIO
23725525000190,MEDIO
23962188000154,MEDIO
23964429000102,MEDIO
24109582000107,MEDIO
24237056000122,MEDIO
24304803000106,MEDIO
24472048000160,MEDIO
24554229000217,MEDIO
24614955000105,MEDIO
24817974000120,MEDIO
24823505000114,MEDIO
24981973000117,MEDIO
24996988000310,MEDIO
25020062000196,MEDIO
25170522000162,MEDIO
25196801000286,MEDIO
25207419000140,MEDIO
25250987000123,MEDIO
25265076000170,MEDIO
25322755000133,MEDIO
26073532000142,MEDIO
26230223000139,MEDIO
26351088000180,MEDIO
26472385000183,MEDIO
26483056000138,MEDIO
26557703000109,MEDIO
26588287000106,MEDIO
26615946000156,MEDIO
26657861000130,MEDIO
26701127000121,MEDIO
26737571000105,MEDIO
26953410000140,MEDIO
27120087000197,MEDIO
27157526000217,MEDIO
27476486000195,MEDIO
27601978000165,MEDIO
27608586000128,MEDIO
27618240000100,MEDIO
27641079000196,MEDIO
27666755000186,MEDIO
27701031000126,MEDIO
27757922000102,MEDIO
27861957000189,MEDIO
27984226000120,MEDIO
28028062000120,MEDIO
28231803000176,MEDIO
28449877000183,MEDIO
28476061000149,MEDIO
28558135000196,MEDIO
28591521000180,MEDIO
28638873000143,MEDIO
28672469000196,MEDIO
28754871000110,MEDIO
28840035000158,MEDIO
29013847000192,MEDIO
29049083000195,MEDIO
29100997000133,MEDIO
29227174000173,MEDIO
29534508000151,MEDIO
29584852000155,MEDIO
29642446000100,MEDIO
29765825000189,MEDIO
29773617000121,MEDIO
30084460000106,MEDIO
30086130000150,MEDIO
30126640000103,MEDIO
30145711000115,MEDIO
30149155000155,MEDIO
30170208000110,MEDIO
30277298000142,MEDIO
30279998000176,MEDIO
30315903000122,MEDIO
30321423000174,MEDIO
30402070000137,MEDIO
30486453000130,MEDIO
30488992000109,MEDIO
30559685000171,MEDIO
30585990000138,MEDIO
30669131000127,MEDIO
30673023000128,MEDIO
30697326000180,MEDIO
30717131000155,MEDIO
30772629000110,MEDIO
30887986000124,MEDIO
30940160000181,MEDIO
30989105000186,MEDIO
31012134000156,MEDIO
31084439000173,MEDIO
31158651000138,MEDIO
31176333000108,MEDIO
31205051000183,MEDIO
31296776000124,MEDIO
31302059000168,MEDIO
31329745000122,MEDIO
31336110000152,MEDIO
31464024000125,MEDIO
31514758000171,MEDIO
31627625000101,MEDIO
31691575000121,MEDIO
31929115000199,MEDIO
31986497000192,MEDIO
31990669000100,MEDIO
32215664000164,MEDIO
32346112000195,MEDIO
32369494000172,MEDIO
32381875000177,MEDIO
32449459000163,MEDIO
32519562000132,MEDIO
32570054000189,MEDIO
32615537000152,MEDIO
32686889000107,MEDIO
32716836000183,MEDIO
32767340000139,MEDIO
32785497000197,MEDIO
32789517000106,MEDIO
32842923000187,MEDIO
32871163000136,MEDIO
32934213000187,MEDIO
33053504000129,MEDIO
33151518000185,MEDIO
33185005000195,MEDIO
33190266000101,MEDIO
33227282000113,MEDIO
33237680000110,MEDIO
33282053000100,MEDIO
33426372000133,MEDIO
33447984000102,MEDIO
33544250000141,MEDIO
33705507000108,MEDIO
33706291000197,MEDIO
33733582000174,MEDIO
33754546000197,MEDIO
33862395000190,MEDIO
34006625000182,MEDIO
34028316682433,MEDIO
34185214000100,MEDIO
34322754000180,MEDIO
34511240000172,MEDIO
34520682000185,MEDIO
34577052000147,MEDIO
34700565000101,MEDIO
34781235000180,MEDIO
34834131000196,MEDIO
34839557000132,MEDIO
34900144000116,MEDIO
34943507000109,MEDIO
35019619000122,MEDIO
35077541000100,MEDIO
35267626000143,MEDIO
35335008000193,MEDIO
35352227000180,MEDIO
35387623000143,MEDIO
35438283000132,MEDIO
35463931000100,MEDIO
35487655000110,MEDIO
35507980000106,MEDIO
35590614000155,MEDIO
35637769000108,MEDIO
35647301000196,MEDIO
35725350000108,MEDIO
35771701000109,MEDIO
35850707000171,MEDIO
35860697000155,MEDIO
35876088000194,MEDIO
36105549000198,MEDIO
36135159000160,MEDIO
36184728000168,MEDIO
36250312000109,MEDIO
36285417000195,MEDIO
36329357000165,MEDIO
36341876000149,MEDIO
36352911000125,MEDIO
36411215000142,MEDIO
36418954000166,MEDIO
36477442000170,MEDIO
36528724000150,MEDIO
36611594000114,MEDIO
36658265000129,MEDIO
36889769000150,MEDIO
36902108000117,MEDIO
36926261000184,MEDIO
37022333000121,MEDIO
37082025000191,MEDIO
37163544000184,MEDIO
37167981000176,MEDIO
37189659000148,MEDIO
37231184000100,MEDIO
37245724000105,MEDIO
37251399000193,MEDIO
37262052000146,MEDIO
37293649000158,MEDIO
37306192000179,MEDIO
37441709000132,MEDIO
37470552000173,MEDIO
37473505000183,MEDIO
37547097000167,MEDIO
37615388000145,MEDIO
37631855000120,MEDIO
37640826000125,MEDIO
37667800000170,MEDIO
37708355000140,MEDIO
37857036000104,MEDIO
37902022000157,MEDIO
37936695000128,MEDIO
37948571000162,MEDIO
37959706000195,MEDIO
38027076000183,MEDIO
38053106000126,MEDIO
38062199000155,MEDIO
38078173000103,MEDIO
38080419000173,MEDIO
38152027000172,MEDIO
38153751000110,MEDIO
38166077000109,MEDIO
38437558000101,MEDIO
39147037000182,MEDIO
39290647000130,MEDIO
39319858000159,MEDIO
39372314000150,MEDIO
39378027000158,MEDIO
39416511000124,MEDIO
39452474000100,MEDIO
39493298000154,MEDIO
39509180000177,MEDIO
39581672000173,MEDIO
39614485000149,MEDIO
39624805000141,MEDIO
39646650000144,MEDIO
39649056000107,MEDIO
39757114000116,MEDIO
39779186000164,MEDIO
39788817000101,MEDIO
39795196000193,MEDIO
39839833000186,MEDIO
39950773000174,MEDIO
39966936000107,MEDIO
40112327000170,MEDIO
40250744000189,MEDIO
40259206000155,MEDIO
40266517000141,MEDIO
40326598000128,MEDIO
40493375000155,MEDIO
40521854000138,MEDIO
40564617000154,MEDIO
40604935000100,MEDIO
40634525000101,MEDIO
40637855000142,MEDIO
40669502000124,MEDIO
40762549000138,MEDIO
40767876000182,MEDIO
40783652000164,MEDIO
40787336000160,MEDIO
40921532000186,MEDIO
40931435000174,MEDIO
41059119000117,MEDIO
41082197000132,MEDIO
41116243000177,MEDIO
41145336000120,MEDIO
41218061000107,MEDIO
41219940000153,MEDIO
41249966000144,MEDIO
41315447000137,MEDIO
41325392000146,MEDIO
41330314000130,MEDIO
41336766000129,MEDIO
41377428000135,MEDIO
41402890000145,MEDIO
41428232000122,MEDIO
41457853000134,MEDIO
41511401000193,MEDIO
41514919000180,MEDIO
41561881000105,MEDIO
41589166000172,MEDIO
41653868000178,MEDIO
41664097000114,MEDIO
41679344000156,MEDIO
41720747000100,MEDIO
41728133000166,MEDIO
41748315000107,MEDIO
41760235000169,MEDIO
41809063000170,MEDIO
41925680000131,MEDIO
41940147000149,MEDIO
42025444000121,MEDIO
42031191000107,MEDIO
42105907000165,MEDIO
42116371000183,MEDIO
42173947000144,MEDIO
42218161000104,MEDIO
42245102000117,MEDIO
42249955000127,MEDIO
42322901000140,MEDIO
